person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
-0.010440582715731827,0.5822581776583294,-1.0947509641878783,0.09215540555664131,-0.5661635269109403,1.1409796363778266,1.001152437337793,0,1.1774165737741296,0,1,0,0,0,0,1,0,0,0
-0.6309804172317443,1.2271922925195373,-1.0947509641878783,-0.5381825257473344,-1.2682820211525867,0.15278376108624828,-1.0030397182843371,1,1.1774165737741296,1,0,0,0,0,0,0,0,0,1
-1.6393576483202645,0.5400398207763328,0.4322244001067305,1.9831691994685685,-1.5063821414395804,0.6143363255936922,1.4604464730011977,0,1.6683340911916285,1,0,0,0,0,0,0,0,0,1
0.6876667311147822,-1.4933261492971825,-1.0012626765780044,-1.1685204570513101,-0.7084195395813513,0.774104521000115,-1.4205797507056144,1,-0.908982875250241,0,1,0,0,0,0,0,0,1,0
1.6960439622033023,0.8459605298751081,-0.31568190077226144,0.722493336860617,0.4801682067646306,-1.4606777678329363,-1.0030397182843371,0,-1.0317122546046158,0,0,1,0,0,0,1,0,0,0
-0.08800806203023338,-1.5457418631491382,-0.035217037942639424,0.09215540555664131,-0.2795372933138701,0.0137262576769539,-1.2118097344949759,0,-0.049877219769617856,0,0,0,1,0,1,0,0,0,0
-1.3290877310622582,1.5328531963451926,-0.15986808808913808,0.09215540555664131,-0.7730539062723661,-0.19042199200903062,-0.12620565019965535,0,-0.41806535783274207,0,0,1,0,0,0,0,0,1,0
-1.018817813804252,0.7465850129067161,-0.2533563756990122,0.722493336860617,1.1574195848494537,0.7386004775764654,1.585708482727581,0,-0.1726065991239926,0,0,1,0,0,0,0,0,1,0
-1.716925127634766,-0.18166675229182871,0.3387361124968566,-1.1685204570513101,0.6374250303960405,-0.6184429599496944,-1.0865477247685928,0,-1.5226297720221147,0,0,0,1,0,0,0,0,1,0
1.6184764828888007,-1.5839657139569152,0.868503075619476,-1.1685204570513101,-0.3750793711795602,-0.8176600924935057,1.4604464730011977,1,-0.6635241165414916,0,0,1,0,0,0,0,0,0,1
-0.2431430206592365,0.6960528872848802,-1.0947509641878783,-0.5381825257473344,-1.3456016373810904,-0.5139032765356154,-1.044793721526465,0,-0.29533597847836734,0,1,0,0,0,0,0,0,1,0
-0.7861153758607473,-1.6020221804387538,0.2452478248869826,0.09215540555664131,0.27841233316837893,-1.6243908569530983,-1.1283017280107204,1,0.19558153893913163,0,1,0,0,0,0,0,1,0,0
1.3082065656307946,1.2188460481205579,0.3387361124968566,-0.5381825257473344,1.5915370134657398,1.3895079403433737,0.2495803789794939,0,1.5456047118372538,1,0,0,0,0,0,0,0,0,1
0.8428016897437852,0.2577289158723357,-0.5026584759920095,0.722493336860617,-0.6145889636373859,-0.7348173245049902,0.5001043984322604,0,-0.6635241165414916,0,0,1,0,1,0,0,0,0,0
-0.9412503344897505,1.5469476324119513,-1.032425439114629,0.722493336860617,-0.9796422558828993,-1.0681608433159222,0.16607237249523865,0,0.5637696770022559,1,0,0,0,0,0,1,0,0,0
-0.320710499973738,-0.6357089427281319,0.08943401220385924,-1.1685204570513101,0.28515766427164685,1.188318360942693,-0.33497566641029386,0,-0.1726065991239926,0,0,1,0,0,0,0,0,1,0
-0.9412503344897505,0.5917085944680687,-0.31568190077226144,2.613507130772544,1.6591916776656805,-1.6815918158023113,1.6692164892118364,0,-0.5407947371871168,0,1,0,0,1,0,0,0,0,0
-1.018817813804252,-1.6509629987627297,-0.5338212385286342,2.613507130772544,1.0583538265566834,0.9910736752557513,-0.5854996858630601,0,-1.6453591513764896,1,0,0,0,0,0,0,1,0,0
0.14469437591327128,0.9667699818758984,-0.6896350512117576,-1.1685204570513101,1.3751830352430128,-0.4211982742627526,1.4604464730011977,0,-1.2771710133133654,1,0,0,0,0,0,0,1,0,0
-1.0963852931187537,-1.6007556297322938,-0.7831233388216315,-1.1685204570513101,0.7280339556638181,-0.786100942783595,-0.5437456826209324,1,0.3183109182935064,0,0,1,0,0,0,0,0,1,0
-0.9412503344897505,-0.622296495503313,0.8373403130828515,0.722493336860617,-0.33299655922185895,1.3658385780609406,-1.7128577734005084,0,0.4410402976478811,1,0,0,0,0,0,0,1,0,0
-0.3982779792882396,1.0868974450347486,1.055479650839224,0.722493336860617,-0.1294285071202517,-1.2949922318559053,-0.1679596534417831,0,-1.39990039266774,1,0,0,0,1,0,0,0,0,0
-0.7861153758607473,-0.6471403747454111,0.3698988750334814,-1.1685204570513101,0.11994739053339878,-1.3226064878520771,-0.1679596534417831,1,-1.6453591513764896,0,1,0,0,0,0,1,0,0,0
-0.5534129379172427,0.6715662402933222,0.1205967747404838,0.09215540555664131,-1.534168878521699,1.4762956020456284,0.1243183692531109,0,-0.41806535783274207,0,1,0,0,0,1,0,0,0,0
-0.47584545860274113,-1.1523642039863502,-1.0947509641878783,1.3528312681645929,-0.8218820493333352,-1.1273342490220046,1.2934304600326867,0,-1.0317122546046158,0,0,0,1,0,0,1,0,0,0
0.9203691690582868,-0.10986306993329453,-0.9700999140413796,0.09215540555664131,1.1052691145286662,0.13305929251755383,0.08256436601098316,0,1.5456047118372538,0,1,0,0,0,1,0,0,0,0
0.3773968138567759,-1.017817548169341,1.522921088888594,1.3528312681645929,-0.019892384129871505,-1.454760427262328,-0.08445164695752759,0,0.5637696770022559,1,0,0,0,0,0,0,0,1,0
1.6960439622033023,-0.6406777185765515,1.522921088888594,-0.5381825257473344,-1.5694056827925014,-1.3719176592738125,-1.2953177409792311,0,-1.39990039266774,0,0,0,1,0,1,0,0,0,0
1.5409090035742992,0.35359706165360794,-0.9700999140413796,-1.1685204570513101,-1.6560882212986754,0.04035429024469136,-0.7107616955894434,0,1.054687194419755,0,0,0,1,0,1,0,0,0,0
-0.010440582715731827,-1.6228390779474922,0.6192009753264788,-1.1685204570513101,-0.1585240397895714,-1.2299014855792143,-1.2953177409792311,0,0.0728521595847569,1,0,0,0,0,0,0,0,1,0
1.5409090035742992,1.660320158469682,-0.06637980047926412,0.722493336860617,-1.6451144736829113,1.038412399820617,1.1264144470641761,0,1.6683340911916285,0,0,1,0,1,0,0,0,0,0
-0.6309804172317443,1.2060181627602589,2.411059821182397,0.722493336860617,-0.6243545922495798,0.43287121476170537,0.45835039519013265,1,0.4410402976478811,0,1,0,0,1,0,0,0,0,0
1.6960439622033023,0.5445864130559325,-0.37800742584551084,-1.1685204570513101,-0.5036433684761736,-0.681561259369516,-0.12620565019965535,0,-0.7862534958958664,0,1,0,0,0,1,0,0,0,0
0.22226185522777284,1.6402826767803038,-1.0635882016512537,0.09215540555664131,0.19183047124583577,-0.13124858630294828,0.1243183692531109,1,-1.2771710133133654,0,1,0,0,0,0,1,0,0,0
-0.7861153758607473,-0.5124962919509819,1.1178051759124734,1.9831691994685685,-0.3512190208590454,-0.7841284959267256,-0.04269764371539985,1,-1.1544416339589905,1,0,0,0,0,1,0,0,0,0
-0.3982779792882396,-0.90684822088797,-0.035217037942639424,1.3528312681645929,1.446864762788188,-0.8945855199114132,1.1681684503063035,0,0.6864990563566306,0,1,0,0,0,0,0,0,0,1
1.6960439622033023,-1.5055369971338215,-0.6273095261385082,0.09215540555664131,-0.0900639629205838,-1.2811851038578193,1.585708482727581,0,1.5456047118372538,0,1,0,0,0,0,0,1,0,0
1.3857740449452962,0.42147118925620247,0.21408506235035804,0.09215540555664131,0.30418553857788017,-1.0129323313235783,0.08256436601098316,1,0.3183109182935064,1,0,0,0,0,0,0,0,1,0
0.14469437591327128,0.3254081895200902,-0.2533563756990122,-0.5381825257473344,-1.1068974575923116,1.6952372031581338,1.2099224535484312,0,-1.2771710133133654,0,0,0,1,0,1,0,0,0,0
-1.173952772433255,0.8409592783675485,1.0243168883025995,-0.5381825257473344,1.4951895229310028,1.3500590032059856,-0.12620565019965535,0,0.0728521595847569,1,0,0,0,0,0,1,0,0,0
1.5409090035742992,0.5765424616496899,1.6164093764984684,0.722493336860617,-1.5501764553190063,-0.4428951896883164,0.8758904276114097,0,0.5637696770022559,0,0,0,1,0,0,0,0,1,0
-1.018817813804252,0.23850332566145727,-1.0947509641878783,-0.5381825257473344,0.6155782117481429,0.5768598353131731,1.5022004762433254,1,0.8092284357110053,0,1,0,0,0,0,0,1,0,0
-1.4842226896912614,-1.412559185016009,-1.0947509641878783,-0.5381825257473344,-1.294055226562088,-0.04643337145756297,1.3769384665169422,1,-0.6635241165414916,0,0,1,0,1,0,0,0,0,0
1.6960439622033023,-0.09937343203107538,2.411059821182397,-1.1685204570513101,0.6075240850576737,0.23562652907476386,-1.0030397182843371,0,-0.908982875250241,0,0,1,0,0,0,1,0,0,0
0.9979366483727884,-0.4732656957098651,-0.6896350512117576,-1.1685204570513101,1.416661787698929,-1.1924249952986954,-0.3767296696524216,0,-0.41806535783274207,0,0,1,0,1,0,0,0,0,0
0.4549642931712775,-1.2147499451942851,0.8373403130828515,-1.1685204570513101,1.7540290194459545,-0.8511916890602859,-0.8777777085579541,0,-0.1726065991239926,0,0,1,0,0,0,0,0,1,0
0.22226185522777284,-0.019937969774641812,1.0866424133758488,-0.5381825257473344,-0.5105900527467033,-0.07996496802434307,-1.2118097344949759,0,-0.41806535783274207,0,0,1,0,0,0,0,0,1,0
1.3857740449452962,0.2886457433736132,-0.4714957134553848,-0.5381825257473344,-0.7656038390836821,-0.653947003373344,-1.2118097344949759,1,-1.0317122546046158,1,0,0,0,0,0,0,0,0,1
-0.7861153758607473,0.550984117906512,-0.15986808808913808,-1.1685204570513101,0.18730002498244688,1.2691886820743394,0.5418584016743881,0,-0.1726065991239926,0,1,0,0,0,0,0,0,1,0
1.1530716070017915,1.4074646764056626,-0.06637980047926412,-1.1685204570513101,1.1329551750271536,1.569000604318491,-1.3370717442213589,0,0.19558153893913163,0,0,0,1,0,0,0,0,1,0
-1.018817813804252,-0.15182162154217113,-0.15986808808913808,-1.1685204570513101,-1.5585326117603682,-1.2693504227166028,-0.6690076923473156,0,1.054687194419755,1,0,0,0,0,0,1,0,0,0
1.3082065656307946,-0.6670479537982295,1.5540838514252187,-1.1685204570513101,-0.9767226349576043,0.07783078052521022,-0.6272536891051879,0,-0.1726065991239926,0,0,0,1,0,0,0,1,0,0
1.6184764828888007,-0.2686040918096017,-1.0012626765780044,-0.5381825257473344,1.4466634096209263,1.357948790633463,-1.5875957636741254,0,0.5637696770022559,0,0,0,1,0,0,0,0,0,1
-1.0963852931187537,0.5671894718173707,2.411059821182397,-0.5381825257473344,-0.7921824571622302,-1.5395756421077131,0.5836124049165159,0,0.9319578150653801,0,0,1,0,0,0,0,1,0,0
1.6184764828888007,-1.4892017405864029,2.411059821182397,-0.5381825257473344,1.4634763990872806,0.9871287815420124,-1.2118097344949759,0,-1.2771710133133654,1,0,0,0,0,0,1,0,0,0
0.6876667311147822,-1.6929865016898864,-1.1570764892611276,-1.1685204570513101,-0.7717451106851648,-0.8314672204915917,-1.044793721526465,0,0.0728521595847569,1,0,0,0,0,1,0,0,0,0
1.230639086316293,-0.18835673807466818,-1.0012626765780044,-0.5381825257473344,0.48419527010986524,-0.6361949816615192,-0.20971365668391084,1,-0.1726065991239926,0,1,0,0,1,0,0,0,0,0
0.3773968138567759,1.452768220905959,0.8061775505462266,-0.5381825257473344,0.59775845644548,0.6143363255936922,-1.0030397182843371,0,0.4410402976478811,0,0,1,0,0,0,0,0,1,0
-0.6309804172317443,-0.8617720060016537,-1.0947509641878783,1.9831691994685685,0.7925676457712021,-1.7230131997965692,0.29133438222162167,0,1.3001459531285042,0,0,1,0,0,1,0,0,0,0
1.4633415242597976,-1.6699287837004881,-0.31568190077226144,-0.5381825257473344,0.09467756804205188,-1.557327663819538,-1.5875957636741254,0,-1.2771710133133654,0,0,0,1,0,0,0,0,1,0
1.1530716070017915,0.31024205670171145,-0.44033295091876024,-1.1685204570513101,-1.4214111048551312,0.744517818147074,-0.6690076923473156,0,-0.7862534958958664,0,0,0,1,0,0,0,1,0,0
0.3773968138567759,-1.6792492978736675,-0.9700999140413796,-0.5381825257473344,-0.007811194094167809,-0.7624315805011621,-1.4205797507056144,0,-0.7862534958958664,0,0,0,1,0,0,1,0,0,0
1.6960439622033023,1.1353186528124846,-0.4714957134553848,-1.1685204570513101,-1.661524756814742,0.7800218615707234,0.8758904276114097,0,0.3183109182935064,0,0,1,0,0,1,0,0,0,0
-0.9412503344897505,0.8978566331808239,-0.15986808808913808,0.722493336860617,-0.11523310882829985,-0.6776163656557772,-0.33497566641029386,0,1.5456047118372538,1,0,0,0,0,0,0,0,1,0
0.6876667311147822,-1.5564588306653375,-0.4714957134553848,0.09215540555664131,-1.005818167626924,-0.6677541313714299,-0.0009436404732723346,0,0.9319578150653801,0,0,1,0,0,0,0,0,0,1
1.230639086316293,-0.5195759856435014,-1.0635882016512537,-1.1685204570513101,-0.8270165550985092,-0.3856942308391031,1.5439544794854532,0,-1.2771710133133654,0,1,0,0,1,0,0,0,0,0
1.230639086316293,1.0765377097690894,0.05827124966723454,-0.5381825257473344,-1.4538289647842693,0.981211440971404,-0.9612857150422096,0,1.054687194419755,1,0,0,0,0,0,1,0,0,0
1.6960439622033023,-1.167010726258489,1.4294328012787203,0.722493336860617,-0.586399520220744,1.1705663392308683,-1.044793721526465,0,0.3183109182935064,1,0,0,0,1,0,0,0,0,0
1.4633415242597976,-0.6208350908420132,-0.4714957134553848,-1.1685204570513101,-1.2146214020773363,1.651843372307006,1.1264144470641761,1,-1.6453591513764896,0,1,0,0,0,0,0,0,1,0
1.1530716070017915,0.16881056114702292,1.2112934635223473,0.09215540555664131,1.7185908620078905,-0.23381582286015795,0.08256436601098316,0,1.4228753324828791,1,0,0,0,1,0,0,0,0,0
1.6960439622033023,-0.38314574159637244,-1.0947509641878783,-1.1685204570513101,-0.9993748662745486,1.3244171940666827,-0.7942697020736987,0,1.4228753324828791,0,0,0,1,0,0,0,1,0,0
1.0755041276872899,1.1986137124763396,-1.125913726724503,0.09215540555664131,-0.006603075090597439,0.547273132460132,-0.5854996858630601,0,-0.29533597847836734,0,1,0,0,0,0,0,0,0,1
-1.4066552103767598,0.6211640173080463,-0.22219361316238748,0.722493336860617,1.7292625798727619,-1.2121494638673895,-0.8360237053158265,0,-0.29533597847836734,0,1,0,0,0,1,0,0,0,0
-1.561790169005763,1.6211545135468453,1.709897664108342,1.9831691994685685,-0.11623987466460849,0.1508113142293789,-0.9195317118000819,1,-0.7862534958958664,0,0,0,1,0,0,0,1,0,0
0.4549642931712775,-1.5705207910729564,-0.8454488638948809,-0.5381825257473344,1.545326461579173,0.13700418623129293,-0.7942697020736987,0,-0.29533597847836734,0,1,0,0,1,0,0,0,0,0
-0.47584545860274113,-0.8624215191844536,-0.31568190077226144,0.722493336860617,-1.5717212442160113,-1.091830205598355,-1.2535637377371036,0,0.9319578150653801,0,0,0,1,0,0,0,0,1,0
-0.16557554134473493,0.4082860716453635,-1.032425439114629,0.722493336860617,-0.5917353791531798,1.3244171940666827,0.2078263757373664,0,0.19558153893913163,0,0,1,0,1,0,0,0,0,0
1.4633415242597976,-1.673338727910188,0.2764105874236072,-1.1685204570513101,-0.5260942466258564,0.030492055960344128,0.2078263757373664,0,-0.049877219769617856,0,0,1,0,0,0,0,0,1,0
-1.0963852931187537,1.3433902009224479,-0.4714957134553848,0.09215540555664131,-1.3008005576653558,0.012740034248519386,-0.6272536891051879,1,1.6683340911916285,1,0,0,0,0,1,0,0,0,0
-1.0963852931187537,1.0497128153194517,-0.5649840010652589,-0.5381825257473344,0.9727787304704488,0.49796196103839657,-0.2514676599260386,0,0.9319578150653801,0,0,1,0,1,0,0,0,0,0
-0.3982779792882396,-0.78347319181512,-0.31568190077226144,-0.5381825257473344,0.9469048484773168,0.8963962261260191,-1.044793721526465,0,0.9319578150653801,0,0,1,0,0,0,0,0,1,0
0.2998293345422744,-1.5291143256694597,-0.2533563756990122,0.09215540555664131,1.6287873494091596,-1.5553552169626683,0.2078263757373664,0,0.5637696770022559,1,0,0,0,0,0,0,1,0,0
-0.3982779792882396,-0.6777649213144286,0.8996658381561006,0.722493336860617,-1.6538733364587963,1.4881302831868446,1.6692164892118364,0,0.6864990563566306,0,0,0,1,1,0,0,0,0,0
0.3773968138567759,1.513822460089154,-1.0012626765780044,0.722493336860617,0.34173790427219247,0.1508113142293789,-0.6272536891051879,0,-1.39990039266774,0,0,1,0,1,0,0,0,0,0
0.22226185522777284,-0.2712021445408015,-1.0635882016512537,1.9831691994685685,0.47463099466493314,1.6893198625875254,-1.3788257474634866,0,-1.5226297720221147,0,1,0,0,1,0,0,0,0,0
0.14469437591327128,-0.6469130451314311,-0.5026584759920095,-1.1685204570513101,-1.156933719656851,-0.5139032765356154,1.1264144470641761,1,0.0728521595847569,0,0,0,1,0,0,0,0,0,1
1.6960439622033023,0.009030318178235843,0.8996658381561006,-0.5381825257473344,-0.5771372745267045,-0.012901774890782862,-1.1283017280107204,0,-1.2771710133133654,0,1,0,0,0,0,0,1,0,0
-1.716925127634766,0.5334797376300534,1.6475721390350928,-1.1685204570513101,-0.8737304899032302,0.2750754662121521,1.0846604438220484,0,1.3001459531285042,1,0,0,0,0,0,0,0,1,0
1.5409090035742992,1.0230502991655137,-0.7207978137483823,0.09215540555664131,0.03155335010550007,0.29282748792397684,-0.752515698831571,0,0.9319578150653801,1,0,0,0,0,0,0,1,0,0
-1.561790169005763,1.541361819039872,-0.6273095261385082,0.09215540555664131,-0.166980872814564,0.5433282387463932,-1.3370717442213589,1,-1.5226297720221147,1,0,0,0,0,0,1,0,0,0
-0.8636828551752489,-0.5533831468082386,-0.8766116264315057,0.722493336860617,-1.046592183997424,-1.5020991518271942,-0.9195317118000819,0,-0.1726065991239926,0,0,0,1,0,0,0,0,1,0
-1.561790169005763,-0.5598133273179581,0.4633871626433554,-0.5381825257473344,-0.545625503850244,0.026547162246605374,1.1681684503063035,0,-1.0317122546046158,0,0,1,0,1,0,0,0,0,0
-0.9412503344897505,-0.7693462800892211,-0.5026584759920095,-0.5381825257473344,0.6096382933139219,-0.024736456031999473,1.1264144470641761,0,1.4228753324828791,0,1,0,0,0,0,0,1,0,0
-0.010440582715731827,-1.683536084880147,-0.751960576285007,-0.5381825257473344,0.908949776448481,0.563052707315087,0.8758904276114097,0,-1.0317122546046158,0,0,0,1,0,0,0,0,1,0
0.14469437591327128,1.3916165547453438,2.411059821182397,0.09215540555664131,-1.2588184222912855,-0.5336277451043095,0.9593984340956652,0,0.5637696770022559,0,0,0,1,0,0,0,0,0,1
-1.173952772433255,-0.400422792258851,0.4945499251799799,0.09215540555664131,-0.9735009842814166,1.1429520832346964,0.08256436601098316,0,0.9319578150653801,0,0,0,1,0,1,0,0,0,0
0.9203691690582868,-0.2908174426613599,-0.8454488638948809,0.09215540555664131,1.0784891432828563,0.965431866116449,1.2934304600326867,0,-1.0317122546046158,0,0,0,1,0,0,1,0,0,0
-1.2515202517477566,-0.2695458859246616,-0.09754256301588882,1.9831691994685685,0.036083796368888955,0.026547162246605374,1.5022004762433254,0,-0.049877219769617856,0,1,0,0,0,1,0,0,0,0
1.230639086316293,-0.5794935767567965,-0.7831233388216315,0.09215540555664131,-1.5958836242874186,-0.6263327473771724,0.16607237249523865,0,-1.6453591513764896,0,1,0,0,0,0,1,0,0,0
1.3082065656307946,-0.5757588759556969,0.96199136322935,-1.1685204570513101,1.10456437844325,0.7228209027215104,-0.8777777085579541,0,0.9319578150653801,0,1,0,0,0,0,0,0,0,1
0.3773968138567759,0.36463878576120706,-0.6896350512117576,1.3528312681645929,-0.1167432575827628,0.6241985598780395,0.4165963919480049,0,-0.049877219769617856,0,0,0,1,0,1,0,0,0,0
-0.7085478965462458,0.36613266608164696,0.4633871626433554,0.09215540555664131,0.839986316661339,-0.8354121142053305,-1.044793721526465,0,0.19558153893913163,0,0,0,1,0,0,0,0,1,0
1.230639086316293,-0.6907227093112875,1.3982700387420952,-1.1685204570513101,0.2431755288975765,1.4052875151983288,1.001152437337793,0,-1.5226297720221147,1,0,0,0,0,0,0,1,0,0
1.0755041276872899,0.4685608950091986,0.307573349960232,-0.5381825257473344,-0.17060522982527512,1.010798143824445,-1.0030397182843371,0,1.3001459531285042,0,0,1,0,1,0,0,0,0,0
-0.7861153758607473,1.0842019653261288,-0.5961467636018836,-1.1685204570513101,-1.6449131205156495,1.6262015631677038,1.585708482727581,0,0.9319578150653801,0,0,0,1,0,0,1,0,0,0
-0.320710499973738,0.9549488419489393,-0.035217037942639424,1.9831691994685685,-1.229521536454704,-1.4054492558405927,-0.752515698831571,1,0.19558153893913163,0,0,0,1,0,0,0,0,0,1
-1.2515202517477566,-0.5101905201520421,2.411059821182397,-0.5381825257473344,0.1317265508182099,0.5157139827502213,0.9593984340956652,1,-1.5226297720221147,0,1,0,0,0,1,0,0,0,0
-0.6309804172317443,0.4678464305081187,1.3047817511322215,0.09215540555664131,-1.0219264210078622,-0.0898272023086903,0.37484238870587716,0,-1.6453591513764896,0,0,0,1,0,0,0,1,0,0
-0.7085478965462458,1.3702150953720857,-1.1570764892611276,-0.5381825257473344,1.2947424449219525,-1.5731072386744933,0.7506284178850264,0,0.5637696770022559,1,0,0,0,0,0,0,0,0,1
1.1530716070017915,-1.6399537503142707,-0.7831233388216315,-0.5381825257473344,-0.21993675580439853,-1.3660003187032042,1.001152437337793,0,-1.39990039266774,0,0,1,0,0,0,0,0,1,0
-0.7861153758607473,-1.4309079324301075,-0.8142861013582562,0.09215540555664131,1.7115435011537299,0.3894773839105784,-0.7942697020736987,0,1.054687194419755,0,0,1,0,0,0,0,0,0,1
